ensembl_gene_id	humantfs_gene_name	ensembl_transcript_id	tf_family	n_dbd
ENSG00000170325	PRDM10	ENST00000358825	C2H2 ZF	4
ENSG00000170325	PRDM10	ENST00000360871	C2H2 ZF	4
ENSG00000170325	PRDM10	ENST00000423662	C2H2 ZF	4
ENSG00000170325	PRDM10	ENST00000526082	C2H2 ZF	4
ENSG00000170325	PRDM10	ENST00000533431	C2H2 ZF	9
ENSG00000170345	FOS	ENST00000303562	bZIP	1
ENSG00000170345	FOS	ENST00000555242	bZIP	1
ENSG00000170345	FOS	ENST00000555347	bZIP	1
ENSG00000170345	FOS	ENST00000555686	bZIP	1
ENSG00000170345	FOS	ENST00000554617	bZIP	0
ENSG00000170345	FOS	ENST00000535987	bZIP	0
ENSG00000170345	FOS	ENST00000555672	bZIP	0
ENSG00000170365	SMAD1	ENST00000302085	SMAD	1
ENSG00000170365	SMAD1	ENST00000394092	SMAD	1
ENSG00000170365	SMAD1	ENST00000512019	SMAD	1
ENSG00000170365	SMAD1	ENST00000514831	SMAD	1
ENSG00000170365	SMAD1	ENST00000515385	SMAD	1
ENSG00000170370	EMX2	ENST00000553456	Homeodomain	1
ENSG00000170370	EMX2	ENST00000616794	Homeodomain	0
ENSG00000170370	EMX2	ENST00000442245	Homeodomain	0
ENSG00000170374	SP7	ENST00000303846	C2H2 ZF	3
ENSG00000170374	SP7	ENST00000536324	C2H2 ZF	3
ENSG00000170374	SP7	ENST00000537210	C2H2 ZF	3
ENSG00000170448	NFXL1	ENST00000329043	NFX	11
ENSG00000170448	NFXL1	ENST00000381538	NFX	11
ENSG00000170448	NFXL1	ENST00000507489	NFX	11
ENSG00000170485	NPAS2	ENST00000335681	bHLH	1
ENSG00000170549	IRX1	ENST00000302006	Homeodomain	1
ENSG00000170561	IRX2	ENST00000302057	Homeodomain	1
ENSG00000170561	IRX2	ENST00000382611	Homeodomain	1
ENSG00000170577	SIX2	ENST00000303077	Homeodomain	1
ENSG00000170581	STAT2	ENST00000314128	STAT	1
ENSG00000170581	STAT2	ENST00000557235	STAT	1
ENSG00000170608	FOXA3	ENST00000302177	Forkhead	1
ENSG00000170631	ZNF16	ENST00000276816	C2H2 ZF	17
ENSG00000170631	ZNF16	ENST00000394909	C2H2 ZF	17
ENSG00000170631	ZNF16	ENST00000611477	C2H2 ZF	17
ENSG00000170631	ZNF16	ENST00000532351	C2H2 ZF	1
ENSG00000170653	ATF7	ENST00000420353	bZIP; C2H2 ZF	2
ENSG00000170653	ATF7	ENST00000548118	bZIP; C2H2 ZF	1
ENSG00000170653	ATF7	ENST00000548446	bZIP; C2H2 ZF	2
ENSG00000170653	ATF7	ENST00000591397	bZIP; C2H2 ZF	1
ENSG00000170684	ZNF296	ENST00000303809	C2H2 ZF	6
ENSG00000170684	ZNF296	ENST00000622376	C2H2 ZF	6
ENSG00000170689	HOXB9	ENST00000311177	Homeodomain	1
ENSG00000170802	FOXN2	ENST00000340553	Forkhead	1
ENSG00000170903	MSANTD4	ENST00000301919	Myb/SANT	1
ENSG00000170903	MSANTD4	ENST00000530108	Myb/SANT	1
ENSG00000170903	MSANTD4	ENST00000530788	Myb/SANT	1
ENSG00000170949	ZNF160	ENST00000418871	C2H2 ZF	20
ENSG00000170949	ZNF160	ENST00000599056	C2H2 ZF	20
ENSG00000170949	ZNF160	ENST00000599247	C2H2 ZF	11
ENSG00000170949	ZNF160	ENST00000601421	C2H2 ZF	20
ENSG00000170949	ZNF160	ENST00000355147	C2H2 ZF	0
ENSG00000170954	ZNF415	ENST00000243643	C2H2 ZF	11
ENSG00000170954	ZNF415	ENST00000601493	C2H2 ZF	11
ENSG00000170954	ZNF415	ENST00000594011	C2H2 ZF	0
ENSG00000170954	ZNF415	ENST00000595193	C2H2 ZF	0
ENSG00000170954	ZNF415	ENST00000597503	C2H2 ZF	0
ENSG00000171056	SOX7	ENST00000304501	HMG/Sox	1
ENSG00000171116	HSFX1	ENST00000370416	HSF	1
ENSG00000171161	ZNF672	ENST00000306562	C2H2 ZF	14
ENSG00000171161	ZNF672	ENST00000428515	C2H2 ZF	2
ENSG00000171163	ZNF692	ENST00000306601	C2H2 ZF	5
ENSG00000171163	ZNF692	ENST00000366471	C2H2 ZF	5
ENSG00000171163	ZNF692	ENST00000451251	C2H2 ZF	5
ENSG00000171169	NAIF1	ENST00000373078	Myb/SANT	1
ENSG00000171223	JUNB	ENST00000302754	bZIP	1
ENSG00000171291	ZNF439	ENST00000304030	C2H2 ZF	11
ENSG00000171291	ZNF439	ENST00000455282	C2H2 ZF	11
ENSG00000171295	ZNF440	ENST00000304060	C2H2 ZF	11
ENSG00000171295	ZNF440	ENST00000414255	C2H2 ZF	0
ENSG00000171425	ZNF581	ENST00000270451	C2H2 ZF	4
ENSG00000171425	ZNF581	ENST00000587252	C2H2 ZF	4
ENSG00000171443	ZNF524	ENST00000301073	C2H2 ZF	4
ENSG00000171443	ZNF524	ENST00000591046	C2H2 ZF	4
ENSG00000171448	ZBTB26	ENST00000373654	C2H2 ZF	4
ENSG00000171448	ZBTB26	ENST00000373656	C2H2 ZF	4
ENSG00000171466	ZNF562	ENST00000293648	C2H2 ZF	8
ENSG00000171466	ZNF562	ENST00000453372	C2H2 ZF	8
ENSG00000171466	ZNF562	ENST00000588653	C2H2 ZF	1
ENSG00000171466	ZNF562	ENST00000590155	C2H2 ZF	8
ENSG00000171466	ZNF562	ENST00000587392	C2H2 ZF	0
ENSG00000171467	ZNF318	ENST00000361428	C2H2 ZF	2
ENSG00000171467	ZNF318	ENST00000606599	C2H2 ZF	0
ENSG00000171469	ZNF561	ENST00000302851	C2H2 ZF	9
ENSG00000171469	ZNF561	ENST00000424629	C2H2 ZF	9
ENSG00000171469	ZNF561	ENST00000444611	C2H2 ZF	2
ENSG00000171469	ZNF561	ENST00000326044	C2H2 ZF	0
ENSG00000171532	NEUROD2	ENST00000302584	bHLH	1
ENSG00000171540	OTP	ENST00000306422	Homeodomain	1
ENSG00000171574	ZNF584	ENST00000306910	C2H2 ZF	8
ENSG00000171574	ZNF584	ENST00000593920	C2H2 ZF	8
ENSG00000171574	ZNF584	ENST00000322834	C2H2 ZF	0
ENSG00000171574	ZNF584	ENST00000596281	C2H2 ZF	0
ENSG00000171574	ZNF584	ENST00000599238	C2H2 ZF	0
ENSG00000171604	CXXC5	ENST00000302517	CxxC ZF	1
ENSG00000171604	CXXC5	ENST00000511048	CxxC ZF	1
ENSG00000171604	CXXC5	ENST00000504844	CxxC ZF	0
ENSG00000171604	CXXC5	ENST00000509238	CxxC ZF	0
ENSG00000171604	CXXC5	ENST00000502716	CxxC ZF	0
ENSG00000171604	CXXC5	ENST00000503511	CxxC ZF	0
ENSG00000171606	ZNF274	ENST00000326804	C2H2 ZF	5
ENSG00000171606	ZNF274	ENST00000345813	C2H2 ZF	5
ENSG00000171606	ZNF274	ENST00000424679	C2H2 ZF	5
ENSG00000171606	ZNF274	ENST00000617501	C2H2 ZF	5
ENSG00000171649	ZIK1	ENST00000536878	C2H2 ZF	9
ENSG00000171649	ZIK1	ENST00000597850	C2H2 ZF	9
ENSG00000171649	ZIK1	ENST00000599456	C2H2 ZF	9
ENSG00000171649	ZIK1	ENST00000307468	C2H2 ZF	0
ENSG00000171735	CAMTA1	ENST00000303635	CG-1	1
ENSG00000171735	CAMTA1	ENST00000495233	CG-1	0
ENSG00000171735	CAMTA1	ENST00000476864	CG-1	0
ENSG00000171735	CAMTA1	ENST00000490905	CG-1	0
ENSG00000171735	CAMTA1	ENST00000473578	CG-1	0
ENSG00000171735	CAMTA1	ENST00000557126	CG-1	0
ENSG00000171786	NHLH1	ENST00000302101	bHLH	1
ENSG00000171817	ZNF540	ENST00000316433	C2H2 ZF	17
ENSG00000171817	ZNF540	ENST00000589117	C2H2 ZF	17
ENSG00000171817	ZNF540	ENST00000592533	C2H2 ZF	17
ENSG00000171827	ZNF570	ENST00000330173	C2H2 ZF	11
ENSG00000171827	ZNF570	ENST00000586475	C2H2 ZF	11
ENSG00000171872	KLF17	ENST00000372299	C2H2 ZF	3
ENSG00000171940	ZNF217	ENST00000302342	C2H2 ZF	8
ENSG00000171940	ZNF217	ENST00000437222	C2H2 ZF	0
ENSG00000171956	FOXB1	ENST00000396057	Forkhead	1
ENSG00000171970	ZNF57	ENST00000306908	C2H2 ZF	13
ENSG00000171970	ZNF57	ENST00000523428	C2H2 ZF	13
ENSG00000171970	ZNF57	ENST00000590305	C2H2 ZF	1
ENSG00000172000	ZNF556	ENST00000307635	C2H2 ZF	9
ENSG00000172000	ZNF556	ENST00000586426	C2H2 ZF	9
ENSG00000172006	ZNF554	ENST00000317243	C2H2 ZF	7
ENSG00000172059	KLF11	ENST00000305883	C2H2 ZF	3
ENSG00000172059	KLF11	ENST00000535335	C2H2 ZF	3
ENSG00000172059	KLF11	ENST00000540845	C2H2 ZF	3
ENSG00000172059	KLF11	ENST00000440320	C2H2 ZF	0
ENSG00000172216	CEBPB	ENST00000303004	bZIP	1
ENSG00000172238	ATOH1	ENST00000306011	bHLH	1
ENSG00000172262	ZNF131	ENST00000306938	C2H2 ZF	5
ENSG00000172262	ZNF131	ENST00000509156	C2H2 ZF	6
ENSG00000172262	ZNF131	ENST00000509931	C2H2 ZF	0
ENSG00000172262	ZNF131	ENST00000515326	C2H2 ZF	0
ENSG00000172273	HINFP	ENST00000350777	C2H2 ZF	10
ENSG00000172273	HINFP	ENST00000527410	C2H2 ZF	10
ENSG00000172379	ARNT2	ENST00000303329	bHLH	1
ENSG00000172379	ARNT2	ENST00000527771	bHLH	1
ENSG00000172379	ARNT2	ENST00000622346	bHLH	1
ENSG00000172466	ZNF24	ENST00000261332	C2H2 ZF	4
ENSG00000172466	ZNF24	ENST00000399061	C2H2 ZF	4
ENSG00000172466	ZNF24	ENST00000589881	C2H2 ZF	0
ENSG00000172468	HSFY1	ENST00000307393	HSF	1
ENSG00000172468	HSFY1	ENST00000309834	HSF	1
ENSG00000172468	HSFY1	ENST00000382856	HSF	1
ENSG00000172748	ZNF596	ENST00000308811	C2H2 ZF	11
ENSG00000172748	ZNF596	ENST00000398612	C2H2 ZF	11
ENSG00000172789	HOXC5	ENST00000312492	Homeodomain	1
ENSG00000172818	OVOL1	ENST00000335987	C2H2 ZF	4
ENSG00000172818	OVOL1	ENST00000532448	C2H2 ZF	4
ENSG00000172819	RARG	ENST00000338561	Nuclear receptor	1
ENSG00000172819	RARG	ENST00000394426	Nuclear receptor	1
ENSG00000172819	RARG	ENST00000425354	Nuclear receptor	1
ENSG00000172819	RARG	ENST00000543726	Nuclear receptor	1
ENSG00000172819	RARG	ENST00000551158	Nuclear receptor	0
ENSG00000172819	RARG	ENST00000550362	Nuclear receptor	0
ENSG00000172845	SP3	ENST00000310015	C2H2 ZF	3
ENSG00000172845	SP3	ENST00000416195	C2H2 ZF	3
ENSG00000172845	SP3	ENST00000418194	C2H2 ZF	3
ENSG00000172845	SP3	ENST00000640958	C2H2 ZF	3
ENSG00000172888	ZNF621	ENST00000339296	C2H2 ZF	7
ENSG00000172888	ZNF621	ENST00000403205	C2H2 ZF	7
ENSG00000172888	ZNF621	ENST00000431278	C2H2 ZF	7
ENSG00000172888	ZNF621	ENST00000310898	C2H2 ZF	0
ENSG00000173039	RELA	ENST00000308639	Rel	1
ENSG00000173039	RELA	ENST00000406246	Rel	1
ENSG00000173039	RELA	ENST00000525693	Rel	1
ENSG00000173039	RELA	ENST00000612991	Rel	1
ENSG00000173039	RELA	ENST00000526257	Rel	0
ENSG00000173041	ZNF680	ENST00000309683	C2H2 ZF	12
ENSG00000173041	ZNF680	ENST00000447137	C2H2 ZF	0
ENSG00000173068	BNC2	ENST00000380672	C2H2 ZF	6
ENSG00000173068	BNC2	ENST00000411752	C2H2 ZF	1
ENSG00000173068	BNC2	ENST00000545497	C2H2 ZF	3
ENSG00000173068	BNC2	ENST00000603713	C2H2 ZF	0
ENSG00000173068	BNC2	ENST00000486514	C2H2 ZF	0
ENSG00000173068	BNC2	ENST00000613349	C2H2 ZF	0
ENSG00000173068	BNC2	ENST00000617779	C2H2 ZF	0
ENSG00000173120	KDM2A	ENST00000308783	CxxC ZF	1
ENSG00000173120	KDM2A	ENST00000398645	CxxC ZF	1
ENSG00000173120	KDM2A	ENST00000529006	CxxC ZF	1
ENSG00000173120	KDM2A	ENST00000530342	CxxC ZF	1
ENSG00000173153	ESRRA	ENST00000000442	Nuclear receptor	1
ENSG00000173153	ESRRA	ENST00000405666	Nuclear receptor	1
ENSG00000173153	ESRRA	ENST00000406310	Nuclear receptor	1
ENSG00000173153	ESRRA	ENST00000468670	Nuclear receptor	1
ENSG00000173153	ESRRA	ENST00000545035	Nuclear receptor	0
ENSG00000173253	DMRT2	ENST00000259622	DM	1
ENSG00000173253	DMRT2	ENST00000358146	DM	1
ENSG00000173253	DMRT2	ENST00000382255	DM	1
ENSG00000173253	DMRT2	ENST00000412350	DM	1
ENSG00000173258	ZNF483	ENST00000309235	C2H2 ZF	11
ENSG00000173258	ZNF483	ENST00000355824	C2H2 ZF	0
ENSG00000173258	ZNF483	ENST00000358151	C2H2 ZF	0
ENSG00000173258	ZNF483	ENST00000374374	C2H2 ZF	0
ENSG00000173275	ZNF449	ENST00000339249	C2H2 ZF	7
ENSG00000173275	ZNF449	ENST00000370761	C2H2 ZF	0
ENSG00000173276	ZBTB21	ENST00000310826	C2H2 ZF	9
ENSG00000173276	ZBTB21	ENST00000398499	C2H2 ZF	9
ENSG00000173276	ZBTB21	ENST00000398505	C2H2 ZF	5
ENSG00000173276	ZBTB21	ENST00000398511	C2H2 ZF	9
ENSG00000173276	ZBTB21	ENST00000398497	C2H2 ZF	0
ENSG00000173276	ZBTB21	ENST00000449949	C2H2 ZF	0
ENSG00000173404	INSM1	ENST00000310227	C2H2 ZF	5
ENSG00000173451	THAP2	ENST00000308086	THAP finger	1
ENSG00000173451	THAP2	ENST00000547843	THAP finger	0
ENSG00000173480	ZNF417	ENST00000312026	C2H2 ZF	13
ENSG00000173480	ZNF417	ENST00000595559	C2H2 ZF	13
ENSG00000173480	ZNF417	ENST00000598629	C2H2 ZF	0
ENSG00000173673	HES3	ENST00000377898	bHLH	1
ENSG00000173757	STAT5B	ENST00000293328	STAT	1
ENSG00000173825	TIGD3	ENST00000309880	CENPB; Pipsqueak	2
ENSG00000173875	ZNF791	ENST00000343325	C2H2 ZF	17
ENSG00000173875	ZNF791	ENST00000600752	C2H2 ZF	2
ENSG00000173875	ZNF791	ENST00000446165	C2H2 ZF	0
ENSG00000173917	HOXB2	ENST00000330070	Homeodomain	1
ENSG00000173976	RAX2	ENST00000555633	Homeodomain	1
ENSG00000173976	RAX2	ENST00000555978	Homeodomain	1
ENSG00000174197	MGA	ENST00000564190	bHLH; T-box	1
ENSG00000174197	MGA	ENST00000566586	bHLH; T-box	2
ENSG00000174197	MGA	ENST00000566718	bHLH; T-box	1
ENSG00000174197	MGA	ENST00000619521	bHLH; T-box	0
ENSG00000174255	ZNF80	ENST00000482457	C2H2 ZF	7
ENSG00000174255	ZNF80	ENST00000619534	C2H2 ZF	7
ENSG00000174282	ZBTB4	ENST00000311403	C2H2 ZF	6
ENSG00000174282	ZBTB4	ENST00000380599	C2H2 ZF	6
ENSG00000174306	ZHX3	ENST00000432768	C2H2 ZF; Homeodomain	5
ENSG00000174306	ZHX3	ENST00000544979	C2H2 ZF; Homeodomain	5
ENSG00000174306	ZHX3	ENST00000559234	C2H2 ZF; Homeodomain	5
ENSG00000174306	ZHX3	ENST00000560361	C2H2 ZF; Homeodomain	5
ENSG00000174306	ZHX3	ENST00000421422	C2H2 ZF; Homeodomain	3
ENSG00000174306	ZHX3	ENST00000559436	C2H2 ZF; Homeodomain	1
ENSG00000174306	ZHX3	ENST00000441102	C2H2 ZF; Homeodomain	0
ENSG00000174306	ZHX3	ENST00000373261	C2H2 ZF; Homeodomain	0
ENSG00000174306	ZHX3	ENST00000436099	C2H2 ZF; Homeodomain	0
ENSG00000174332	GLIS1	ENST00000312233	C2H2 ZF	5
ENSG00000174428	GTF2IRD2B	ENST00000472837	CENPB; GTF2I-like; Pipsqueak	2
ENSG00000174428	GTF2IRD2B	ENST00000619142	CENPB; GTF2I-like; Pipsqueak	2
ENSG00000174428	GTF2IRD2B	ENST00000614064	CENPB; GTF2I-like; Pipsqueak	0
ENSG00000174576	NPAS4	ENST00000311034	bHLH	1
ENSG00000174586	ZNF497	ENST00000311044	C2H2 ZF	14
ENSG00000174586	ZNF497	ENST00000425453	C2H2 ZF	14
ENSG00000174652	ZNF266	ENST00000588221	C2H2 ZF	13
ENSG00000174652	ZNF266	ENST00000588933	C2H2 ZF	13
ENSG00000174652	ZNF266	ENST00000590306	C2H2 ZF	13
ENSG00000174652	ZNF266	ENST00000592904	C2H2 ZF	13
ENSG00000174738	NR1D2	ENST00000312521	Nuclear receptor	1
ENSG00000174796	THAP6	ENST00000311638	THAP finger	1
ENSG00000174796	THAP6	ENST00000380837	THAP finger	1
ENSG00000174796	THAP6	ENST00000504190	THAP finger	1
ENSG00000174796	THAP6	ENST00000507556	THAP finger	1
ENSG00000174796	THAP6	ENST00000507885	THAP finger	1
ENSG00000174796	THAP6	ENST00000508105	THAP finger	1
ENSG00000174796	THAP6	ENST00000514480	THAP finger	1
ENSG00000174963	ZIC4	ENST00000383075	C2H2 ZF	5
ENSG00000174963	ZIC4	ENST00000425731	C2H2 ZF	5
ENSG00000174963	ZIC4	ENST00000462748	C2H2 ZF	3
ENSG00000174963	ZIC4	ENST00000473123	C2H2 ZF	5
ENSG00000174963	ZIC4	ENST00000484399	C2H2 ZF	5
ENSG00000174963	ZIC4	ENST00000525172	C2H2 ZF	5
ENSG00000175105	ZNF654	ENST00000309495	C2H2 ZF	6
ENSG00000175105	ZNF654	ENST00000636215	C2H2 ZF	7
ENSG00000175197	DDIT3	ENST00000346473	bZIP	1
ENSG00000175197	DDIT3	ENST00000547303	bZIP	1
ENSG00000175197	DDIT3	ENST00000551116	bZIP	1
ENSG00000175197	DDIT3	ENST00000552740	bZIP	1
ENSG00000175197	DDIT3	ENST00000623876	bZIP	1
ENSG00000175213	ZNF408	ENST00000311764	C2H2 ZF	10
ENSG00000175322	ZNF519	ENST00000590202	C2H2 ZF	10
ENSG00000175322	ZNF519	ENST00000589498	C2H2 ZF	0
ENSG00000175325	PROP1	ENST00000308304	Homeodomain	1
ENSG00000175329	ISX	ENST00000308700	Homeodomain	1
ENSG00000175329	ISX	ENST00000404699	Homeodomain	1
ENSG00000175395	ZNF25	ENST00000302609	C2H2 ZF	12
ENSG00000175592	FOSL1	ENST00000312562	bZIP	1
ENSG00000175592	FOSL1	ENST00000448083	bZIP	0
ENSG00000175592	FOSL1	ENST00000531493	bZIP	0
ENSG00000175592	FOSL1	ENST00000532401	bZIP	0
ENSG00000175691	ZNF77	ENST00000314531	C2H2 ZF	12
ENSG00000175727	MLXIP	ENST00000319080	bHLH	1
ENSG00000175727	MLXIP	ENST00000538698	bHLH	1
ENSG00000175727	MLXIP	ENST00000542417	bHLH	1
ENSG00000175727	MLXIP	ENST00000535430	bHLH	0
ENSG00000175745	NR2F1	ENST00000327111	Nuclear receptor	1
ENSG00000175745	NR2F1	ENST00000615873	Nuclear receptor	1
ENSG00000175787	ZNF169	ENST00000395395	C2H2 ZF	12
ENSG00000175787	ZNF169	ENST00000340911	C2H2 ZF	0
ENSG00000175787	ZNF169	ENST00000480716	C2H2 ZF	0
ENSG00000175787	ZNF169	ENST00000481550	C2H2 ZF	0
ENSG00000175809	ZNF645	ENST00000323684	C2H2 ZF	1
ENSG00000175832	ETV4	ENST00000319349	Ets	1
ENSG00000175832	ETV4	ENST00000393664	Ets	1
ENSG00000175832	ETV4	ENST00000538265	Ets	1
ENSG00000175832	ETV4	ENST00000545089	Ets	1
ENSG00000175832	ETV4	ENST00000545954	Ets	1
ENSG00000175832	ETV4	ENST00000586826	Ets	1
ENSG00000175832	ETV4	ENST00000591713	Ets	1
ENSG00000175879	HOXD8	ENST00000313173	Homeodomain	1
ENSG00000175879	HOXD8	ENST00000429017	Homeodomain	1
ENSG00000175879	HOXD8	ENST00000450510	Homeodomain	1
ENSG00000176009	ASCL3	ENST00000531618	bHLH	1
ENSG00000176024	ZNF613	ENST00000293471	C2H2 ZF	12
ENSG00000176024	ZNF613	ENST00000391794	C2H2 ZF	12
ENSG00000176024	ZNF613	ENST00000601794	C2H2 ZF	7
ENSG00000176083	ZNF683	ENST00000349618	C2H2 ZF	4
ENSG00000176083	ZNF683	ENST00000403843	C2H2 ZF	4
ENSG00000176083	ZNF683	ENST00000455900	C2H2 ZF	0
ENSG00000176083	ZNF683	ENST00000451801	C2H2 ZF	0
ENSG00000176083	ZNF683	ENST00000423508	C2H2 ZF	0
ENSG00000176160	HSF5	ENST00000323777	HSF	1
ENSG00000176165	FOXG1	ENST00000313071	Forkhead	1
ENSG00000176182	MYPOP	ENST00000322217	Myb/SANT	1
ENSG00000176222	ZNF404	ENST00000324394	C2H2 ZF	15
ENSG00000176222	ZNF404	ENST00000587539	C2H2 ZF	15
ENSG00000176293	ZNF135	ENST00000313434	C2H2 ZF	16
ENSG00000176293	ZNF135	ENST00000359978	C2H2 ZF	6
ENSG00000176293	ZNF135	ENST00000401053	C2H2 ZF	16
ENSG00000176293	ZNF135	ENST00000506786	C2H2 ZF	16
ENSG00000176293	ZNF135	ENST00000511556	C2H2 ZF	16
ENSG00000176302	FOXR1	ENST00000317011	Forkhead	1
ENSG00000176302	FOXR1	ENST00000533282	Forkhead	0
ENSG00000176371	ZSCAN2	ENST00000327179	C2H2 ZF	14
ENSG00000176371	ZSCAN2	ENST00000358472	C2H2 ZF	14
ENSG00000176371	ZSCAN2	ENST00000546148	C2H2 ZF	14
ENSG00000176371	ZSCAN2	ENST00000334141	C2H2 ZF	0
ENSG00000176371	ZSCAN2	ENST00000379358	C2H2 ZF	0
ENSG00000176371	ZSCAN2	ENST00000485222	C2H2 ZF	0
ENSG00000176371	ZSCAN2	ENST00000538076	C2H2 ZF	0
ENSG00000176371	ZSCAN2	ENST00000541040	C2H2 ZF	0
ENSG00000176399	DMRTA1	ENST00000325870	DM	1
ENSG00000176407	KCMF1	ENST00000409785	C2H2 ZF	1
ENSG00000176407	KCMF1	ENST00000428691	C2H2 ZF	0
ENSG00000176472	ZNF575	ENST00000314228	C2H2 ZF	6
ENSG00000176472	ZNF575	ENST00000458714	C2H2 ZF	6
ENSG00000176472	ZNF575	ENST00000601282	C2H2 ZF	6
ENSG00000176542	USF3	ENST00000316407	bHLH	1
ENSG00000176542	USF3	ENST00000491165	bHLH	1
ENSG00000176678	FOXL1	ENST00000320241	Forkhead	1
ENSG00000176679	TGIF2LY	ENST00000321217	Homeodomain	1
ENSG00000176679	TGIF2LY	ENST00000559055	Homeodomain	1
ENSG00000176692	FOXC2	ENST00000649859	Forkhead	1
ENSG00000176723	ZNF843	ENST00000315678	C2H2 ZF	2
ENSG00000176723	ZNF843	ENST00000618063	C2H2 ZF	2
ENSG00000176842	IRX5	ENST00000320990	Homeodomain	1
ENSG00000176842	IRX5	ENST00000394636	Homeodomain	1
ENSG00000176842	IRX5	ENST00000620085	Homeodomain	0
ENSG00000176887	SOX11	ENST00000322002	HMG/Sox	1
ENSG00000176946	THAP4	ENST00000407315	THAP finger	1
ENSG00000176946	THAP4	ENST00000402136	THAP finger	0
ENSG00000176946	THAP4	ENST00000612200	THAP finger	0
ENSG00000177030	DEAF1	ENST00000382409	SAND	1
ENSG00000177045	SIX5	ENST00000317578	Homeodomain	1
ENSG00000177045	SIX5	ENST00000560160	Homeodomain	1
ENSG00000177125	ZBTB34	ENST00000319119	C2H2 ZF	3
ENSG00000177125	ZBTB34	ENST00000373452	C2H2 ZF	3
ENSG00000177311	ZBTB38	ENST00000321464	C2H2 ZF	10
ENSG00000177311	ZBTB38	ENST00000441582	C2H2 ZF	10
ENSG00000177311	ZBTB38	ENST00000509883	C2H2 ZF	5
ENSG00000177311	ZBTB38	ENST00000514251	C2H2 ZF	10
ENSG00000177311	ZBTB38	ENST00000507722	C2H2 ZF	0
ENSG00000177311	ZBTB38	ENST00000509842	C2H2 ZF	0
ENSG00000177311	ZBTB38	ENST00000510338	C2H2 ZF	0
ENSG00000177311	ZBTB38	ENST00000513570	C2H2 ZF	0
ENSG00000177374	HIC1	ENST00000399849	C2H2 ZF	5
ENSG00000177374	HIC1	ENST00000619757	C2H2 ZF	5
ENSG00000177374	HIC1	ENST00000571875	C2H2 ZF	0
ENSG00000177374	HIC1	ENST00000571990	C2H2 ZF	0
ENSG00000177374	HIC1	ENST00000576444	C2H2 ZF	0
ENSG00000177374	HIC1	ENST00000574370	C2H2 ZF	0
ENSG00000177426	TGIF1	ENST00000330513	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000343820	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000401449	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000405385	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000472042	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000551402	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000551541	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000552383	Homeodomain	1
ENSG00000177426	TGIF1	ENST00000618001	Homeodomain	1
ENSG00000177463	NR2C2	ENST00000323373	Nuclear receptor	1
ENSG00000177463	NR2C2	ENST00000406272	Nuclear receptor	1
ENSG00000177463	NR2C2	ENST00000425241	Nuclear receptor	1
ENSG00000177463	NR2C2	ENST00000617312	Nuclear receptor	1
ENSG00000177468	OLIG3	ENST00000367734	bHLH	1
ENSG00000177485	ZBTB33	ENST00000326624	C2H2 ZF	3
ENSG00000177485	ZBTB33	ENST00000557385	C2H2 ZF	3
ENSG00000177494	ZBED2	ENST00000317012	BED ZF	1
ENSG00000177508	IRX3	ENST00000329734	Homeodomain	1
ENSG00000177508	IRX3	ENST00000558054	Homeodomain	0
ENSG00000177551	NHLH2	ENST00000320238	bHLH	1
ENSG00000177551	NHLH2	ENST00000369506	bHLH	1
ENSG00000177551	NHLH2	ENST00000429731	bHLH	1
ENSG00000177599	ZNF491	ENST00000323169	C2H2 ZF	12
ENSG00000177606	JUN	ENST00000371222	bZIP	1
ENSG00000177683	THAP5	ENST00000313516	THAP finger	1
ENSG00000177683	THAP5	ENST00000415914	THAP finger	1
ENSG00000177683	THAP5	ENST00000438865	THAP finger	1
ENSG00000177732	SOX12	ENST00000342665	HMG/Sox	1
ENSG00000177842	ZNF620	ENST00000314529	C2H2 ZF	8
ENSG00000177842	ZNF620	ENST00000418905	C2H2 ZF	8
ENSG00000177853	ZNF518A	ENST00000316045	C2H2 ZF	7
ENSG00000177853	ZNF518A	ENST00000478086	C2H2 ZF	6
ENSG00000177853	ZNF518A	ENST00000624776	C2H2 ZF	7
ENSG00000177873	ZNF619	ENST00000314686	C2H2 ZF	10
ENSG00000177873	ZNF619	ENST00000432264	C2H2 ZF	10
ENSG00000177873	ZNF619	ENST00000456778	C2H2 ZF	10
ENSG00000177888	ZBTB41	ENST00000367405	C2H2 ZF	14
ENSG00000177932	ZNF354C	ENST00000315475	C2H2 ZF	11
ENSG00000177946	CENPBD1	ENST00000314994	CENPB; Pipsqueak	2
ENSG00000178150	ZNF114	ENST00000315849	C2H2 ZF	4
ENSG00000178150	ZNF114	ENST00000595607	C2H2 ZF	4
ENSG00000178163	ZNF518B	ENST00000326756	C2H2 ZF	4
ENSG00000178175	ZNF366	ENST00000318442	C2H2 ZF	11
ENSG00000178177	LCORL	ENST00000326877	Pipsqueak	0
ENSG00000178187	ZNF454	ENST00000320129	C2H2 ZF	12
ENSG00000178187	ZNF454	ENST00000519564	C2H2 ZF	12
ENSG00000178229	ZNF543	ENST00000321545	C2H2 ZF	13
